epoch,loss,val_loss
1,62.9443365243765,53.31846046447754
2,50.760861323429985,47.60737228393555
3,44.99076637854943,43.48587226867676
4,42.480996938852165,41.387911796569824
5,40.10336186335637,39.633193016052246
6,38.86972163273738,38.75428867340088
7,37.81267958420973,37.661190032958984
8,36.69259526179387,37.546464920043945
9,36.15679872952975,37.099284172058105
10,35.46353604243352,36.141268730163574
11,34.79265917264498,36.11656188964844
12,33.84929745013897,35.75700569152832
13,33.48904389601488,35.77772903442383
14,32.99962146465595,35.20208740234375
15,32.2553705068735,35.342041015625
16,31.69918603163499,36.14001178741455
17,31.43640562204214,35.01071834564209
18,30.779217940110428,34.67018985748291
19,30.745144623976486,34.37869739532471
20,30.452944682194637,34.41256904602051
21,29.971719008225662,34.798712730407715
22,29.80063482431265,34.17175769805908
23,29.308173399705154,33.72027921676636
24,29.059705587533806,34.35446834564209
25,28.85835676926833,33.99814224243164
26,28.499885999239407,33.467135429382324
27,28.807076087364784,32.73163175582886
28,28.568614079402042,33.3159236907959
29,28.93258182819073,32.835739612579346
30,28.505861282348633,33.67112731933594
31,27.82185935974121,32.72553586959839
32,27.582769247201774,32.11776781082153
33,27.30488835848295,32.1677131652832
34,27.11863767183744,32.09852409362793
35,27.153100673968975,32.19035863876343
36,26.84943698002742,32.396445751190186
37,26.747057841374325,31.559763431549072
38,26.448771550105167,32.53872871398926
39,26.330161754901592,32.22677803039551
40,26.339275506826546,31.360313415527344
41,26.10524896474985,31.708648204803467
42,25.84357687143179,31.00717544555664
43,25.563394986666164,30.912007331848145
44,25.649393815260666,32.05779409408569
45,25.374263763427734,31.091801166534424
46,25.273590087890625,31.319968700408936
47,25.17639761704665,31.151459217071533
48,25.03662872314453,30.769591331481934
49,24.924286622267502,31.22859239578247
50,24.754194259643555,30.662593364715576
51,24.55105840242826,31.00450086593628
52,24.159644787128155,31.99584150314331
53,24.084120383629433,30.856123447418213
54,23.96600576547476,30.107327461242676
55,23.571579419649563,30.248721599578857
56,23.462292157686672,31.016462802886963
57,23.391859788161057,31.466971397399902
58,23.092713576096756,31.672581672668457
59,23.019293565016525,30.54606580734253
60,22.54793592599722,29.938034057617188
61,22.32546175443209,30.41374444961548
62,22.482409110436073,30.08636236190796
63,21.949650104229267,30.280034065246582
64,21.80751785865197,31.00986337661743
65,21.80902965252216,29.99167537689209
66,21.36910893366887,29.924931049346924
67,21.26622067964994,29.986406326293945
68,21.103590158315804,30.278539657592773
69,21.190695102398212,30.222261905670166
70,20.725503481351414,29.971964836120605
71,20.83036833543044,30.07127857208252
72,20.603013111994816,29.991039752960205
73,20.541890070988583,30.21854591369629
74,20.350633914654072,30.369792938232422
75,20.361654134897087,29.933918952941895
76,20.151160606971153,30.914352893829346
77,19.983199926523064,29.82201862335205
78,19.843141702505257,30.071195602416992
79,19.909094737126278,30.264145851135254
80,19.72345704298753,30.76161813735962
81,19.826704612145058,29.997151851654053
82,19.694400200477013,30.484159469604492
83,19.644491635836086,30.213221073150635
84,19.48480224609375,29.6435604095459
85,19.489885036761944,30.377854824066162
86,19.407480239868164,29.490572929382324
87,19.375620035024788,30.744536876678467
88,19.248704176682693,29.806269645690918
89,19.122680223905125,29.85576868057251
90,19.143195959237907,30.058294773101807
91,19.029036155113808,30.566208839416504
92,19.032372107872597,30.366969108581543
93,18.959874373215897,29.681657791137695
94,18.81902606670673,29.736701488494873
95,18.633316040039062,29.92311382293701
96,18.760648287259617,30.110065460205078
97,18.804743253267727,29.816772937774658
98,18.81074509253869,30.29128074645996
99,18.65037419245793,29.56968116760254
100,18.629896897536057,29.243040561676025
101,18.508585563072792,29.47698974609375
102,18.644511442918045,29.417109966278076
103,18.511589197012093,29.97755002975464
104,18.461999306311974,30.069525718688965
105,18.454161130464993,29.57507038116455
106,18.456581115722656,29.841015815734863
107,18.31583448556753,29.58732795715332
108,18.24242767920861,29.82432508468628
109,18.34804608271672,29.629276275634766
110,18.380630933321438,30.128451824188232
111,18.33971126262958,29.471940517425537
112,18.34113443814791,29.584293842315674
113,18.255236405592697,30.58768653869629
114,18.147623795729416,28.888153076171875
115,18.236096602219803,29.936471939086914
116,18.12614000760592,29.516543865203857
117,18.220750661996696,29.763673782348633
118,18.166602794940655,29.61827325820923
119,18.025794396033653,29.449009895324707
120,18.15477341871995,29.438220500946045
121,17.97770881652832,28.995544910430908
122,18.0065854879526,29.249270915985107
123,17.98785576453576,29.547382831573486
124,17.885422193087063,29.908462524414062
125,17.8777772463285,29.997267246246338
126,18.036749326265774,29.481841564178467
127,17.822418799767128,29.700623035430908
128,17.87871272747333,29.352641582489014
